03-12||||||||||St. Theophanes the Confessor, of Sigriane (818). St. Symeon the New Theologian (1022). St. Gregory Dialogos, pope of Rome & Apostle of the English (604). Righteous Phineas, grandson of Aaron (c.1500BC).|St. Paul Aurelian of Wales, bishop of Ouismor (575). St. Alphege the Elder, bishop of Winchester (951). St. Mura McFerednach of Donegal (645).
03-13||||||||||Translation of the relics of St. Nicephorus, patriarch of Constantinople (846). Hieromartyr Publius, bishop of Athens and disciple of St. Dionysius the Areopagite (2nd C). Holy Martyrs Africanus, Publius, and Terence, of Carthage (3rd C).|St. Mochoemoc, abbot (656). St. Kevoca of Kyle (7th C). St. Gerald of Mayo, abbot (732).
03-14||||||||||St. Benedict of Nursia, abbot (543). St. Euschemon, bishop of Lampsacus (9th C)|St. Kyrin, bishop of Ross (660). St. Talmach, disciple of Saint Finbar (7th C).
03-15||||||||||Holy Martyrs Agapius, Publius, Timolaus, Romulus, two named Dionysius, and two named Alexander at Caesarea in Palestine (303). New Martyr Manuel of Crete (1792).|Hieromartyr Aristobulus of the Seventy, bishop of Britain (1st C).
03-16||||||||||Hieromartyr Alexander I, 5th pope of Rome (119). Holy Martyr Sabinas of Hermopolis, Egypt (287). St. Christodoulos, Wonderworker of Patmos (1093). Holy Martyr Julian of Anazarbus (305).|St. Abban of Kilabban (650). St. Finan Lobur, abbot of Swords (5th C).
03-17||||||||||St. Alexius, the Man of God (411). St. Theosterictus the Confessor, abbot of Pelecete Monastery near Prusa (826). Holy Martyr Marinus the Soldier, at Caesarea in Palestine (260). Venerable Macarius, abbot, Wonderworker of Kalyazin (1483).|St. Patrick, bishop of Armagh, Apostle to the Irish (461). St. Beccan of Rhum (677). St. Withburga, hermit at Holkham and East Dereham (c.743).
03-18||||||||||St. Cyril, archbishop of Jerusalem (386). Monk-Martyrs Trophimus and Eucarpion of Nicomedia (c.300).|Holy Martyr Edward, King of England (978). St. Egbert of Ripon, Confessor (c.720).
03-19||||||||||Holy Martyrs Chrysanthus and Daria, and those with them, at Rome (283). New Martyr Demetrius at Constantinople (1564). Holy Martyr Pancharius at Nicomedia (302). St. Innocent of Komel, disciple of St. Nil Sorsky (1521).|St. Auxilius, bishop of Killossey (c.460). St. Lactan, abbot of Achadh-Ur, now Freshford (672). Holy Martyr Alcmund (c.800).
03-20||||||||||The Holy Fathers who were slain at the monastery of St. Sabbas: SS John, Sergius, Patrick and others (796). New Martyr Myron of Crete (1793). Righteous Abel, Protomartyr in History of Mankind.|St. Cuthbert the Wonderworker, abbot of Lindisfarne (687). St. Herbert, hermit of Derwentwater (687).
03-21||||||||||St. James the Confessor, bishop of The Studion (8th C). St. Thomas, patriarch of Constantinople (610). New Martyr Michael of Agrapha (1544).|St. Enda of Inishmore, abbot of Aran (530).
03-22||||||||||Hieromartyr Basil of Ancyra (c.363). Holy Martyr Drosida of Antioch, daughter of the Emperor Trajan, and five Nuns (104). Holy Martyrs Callinica and Basilissa of Galatia (250). New Martyr Euthymius of Mt Athos (1814).|St. Darerca, sister of St. Patrick (5th C). St. Failbhe, abbot of Iona (7th C). St. Trien, abbot of Killelga (5th C).
03-23||||||||||Holy Martyr Nikon and 199 disciples with him in Sicily (251). Holy Martyr Dometius of Phyrgia, under Julian the Apostate (c.360). New Martyr Luke at Mytilene (1802).|St. Maidoc, abbot of Fiddown (5th C). St. Ethilwald of Farne, hermit (699).
03-24||V|||||||Forefeast of The Annunciation of the Theotokos|St. Artemius, bishop of Seleucia (2nd C). St. Zacharias the Recluse of Egypt (4th C). New Hieromartyr Parthenios III, patriarch, at Constantinople (1657).|St. Aedh MacCairthinn, bishop of Clogher (5th C). St. Donard, hermit (506). St. Cairlon, bishop of Cashel (6th C). St. Caimin the Recluse (653). St. Hildelith, abbess of Barking (c.712).
03-25|The Annunciation to the Most Holy Theotokos and Ever-Virgin Mary|2|Hebrews 2:11-18|Luke 1:24-38|1|1|1|1||Holy Martyrs Pelagia, Theodosia, and Dula of Nicomedia, who suffered under Valentian (4th C).|St. Alfwold, bishop of Sherborne (1050). St. Kennocha of Fife (1007).
03-26|The Synaxis of Archangel Gabriel|X|Hebrews 2:2-10|Luke 10:16-21|||||Afterfeast of The Annunciation of the Theotokos|Holy Martyrs Manuel and Theodosius (304). New Martyr George of Adrianople (1437). St. Basil the New, anchorite near Constantinople (10th C). St. Malchus of Chalcis in Syria (4th C).|St. Sincheall, abbot of Killeigh (5th C). St. Mochelloc of Killmallock (639). St. Garbhan (7th C).
03-27||||||||||Holy Martyr Matrona of Thessalonica (4th C). Holy Martyrs Philetas the Senator, his wife Lydia, their sons Macedon and Theoprepius, Chronides the Notary, and Amphilochius the Captain, in Illyria (2nd C). St. Paul, bishop of Corinth (890).|St. Suairlech, 1st bishop of Fore in Westmeath (c.750). St. Alkeld, Martyr in Yorkshire (10th C).
03-28||||||||||St. Hilarion the New, abbot of Pelecete (754). Apostle Herodion of the Seventy (1st C). St. Stephen the Wonderworker, abbot of Tryglia (815).|St. Tuathal of Saint-Gall (640).
03-29||||||||||Hieromartyr Mark, bishop of Arethusa, Martyr Cyril the deacon, of Heliopolis, and others who suffered under Julian the Apostate (c.364). St. Eustathios (Eustace) the Confessor, bishop of Bithynia (9th C).|St. Gladys and St. Gwynllyn, parents of St. Cadoc (6th C). St. Lasar, niece of St. Forchera (6th C).
03-30||||||||||St. John Climacus of Sinai, author of "The Ladder" (606). Apostles Sosthenes, Apollos, Cephas, and Epaphroditus, of the Seventy (1st C). New Hieromartyr Zacharias, bishop of Corinth (1684) St. Sophronius, bishop of Irkutsk (1771).|St. Osburga of Coventry, virgin (c.1015). St. Fergus, bishop of Downpatrick (6th C). St. Tola, bishop of Disert Tola in Meath (c.733).
03-31||||||||||St. Hypatius the Wonderworker, bishop of Gangra (c.326). Venerable Acacius the Confessor, bishop of Melitene (251).|
04-01||||||||||St. Mary of Egypt (522). St. Euthymius of Suzdal, monk (1404). Holy martyrs Gerontius and Basilides (3rd C).|SS Caidoc and Fricor (Adrian) (7th C). St. Agilbert, bishop of Dorchester-on-Thames (c.690). St. Cellach, archbishop of Armagh (9th C).
04-02||||||||||St. Titus the Wonderworker (9th C). Holy martyrs Aedesios and Amphianos of Lycia (306). Virgin-martyr Theodora of Palestine. Holy martyr Polycarp of Alexandria (313).|St. Bronach. St. Constantine II, king of Scotland (874). St. Rufus of Glendalough.
04-03||||||||||St. Nicetas the Confessor, abbot of Medikion (824). St. Joseph the Hymnographer (883). Virgin-martyr Theodosia of Tyre, and Holy martyr Irene (308). New martyr Paul the Russian and John at Constantinople (1683).|St. Comman (c.7th C).
04-04||||||||||St. George of Mt. Maleon in the Peloponnesus (9th C). St. Plato the Confessor, abbot of the Studion (814). St. Zosimas, of Palestine (4th C). Holy martyrs Agathopodes the deacon, Theodulus the reader, and those with them, at Thessalonica (c.303). St. Isidore, bishop of Seville (636). St. Theonas, metropolitan of Thessalonica (1541). Hieromartyr Nicetas, struggler of Serrai (1808). Translation of the relics (1652) of St. Job, patriarch of Moscow (1607).|St. Tigernach, abbot of Clones (549). St. Gwerir, hermit of Liskeard.
04-05||||||||||Monk-Martyrs Claudius, Diodore, Victor, Victorin, and those with them (3rd C). Holy martyrs Theodora and Didymus of Alexandria (305). Righteous Theodora, nun, of Thessalonica (892). New martyr George of New Ephesus (1801).|St. Began, abbot of Kill-Beggan (6th C). St. Derfel-Gadarn, hermit of Llanderfel (6th C). SS. Probus and Grace. St. Ethelburga (Æthelburh) abbess of Lyminge (c.647).
04-06||||||||||St. Eutychius, patriarch of Constantinople (582). St. Methodius, Equal-to-the-Apostles, archbishop of Moravia and Enlightener of the Slavs (885). Venerable Platonida of Nisibis (308). St. Gregory of St. Athanasius’ Monastery on Mt. Athos, Instructor of St. Gregory Palamas (1308). 120 Martyrs of Persia (345). St. Gregory the Sinaite (1346). New monk-martyr Gennadius of Dionysiou, Mt. Athos, who suffered at Constantinople (1818). New martyrs Manuel, Theodore, George, Michael, and another George, of Samothrace (1835).|St. Elfstan of Abingdon (981). St. Berthanc of Iona (c.840). St. Ulched of Llechulched.
04-07||||||||||Holy martyr Calliopus at Pompeiopolis in Cilicia (304). Holy martyrs Rufinus the deacon, Aquilina, and 200 soldiers with them at Sinope (c.310). St. George the Confessor, bishop of Mitylene (c.820). New Hieromartyr Tikhon, patriarch of Moscow and All Russia (25th March O.C.) (1925). St. Savas the New of Kalymnos (1948).|St. Brynach, hermit of Pembroke (5th C). SS Gwrnerth and Llewellyn (6th C). St. Finan Cam, disciple of St. Brendan the Voyager (6th C).
04-08||||||||||Holy Apostle-martyrs of the Seventy: Herodion, Agabus, Asyncritus, Rufus, Phlegon, Hermes, and those with them (1st C). St. Celestine, pope of Rome (432). St. Rufus the Obedient of the Kievan Caves (14th C). New martyr John Naukliros ("the Skipper") in Thessaly (1699).|
04-09||||||||||Martyr Eupsychius of Caesarea in Cappadocia (362). Monk-martyr Bademus (Vadim) of Persia and his seven disciples (376). Newly-revealed martyrs Raphael, Nicholas, and Irene of Lesbos (1463). Venerable Simeon The New Theologian (1032).|St. Madrun (5th C). St. Dotto of Orkney (6th C). Holy Martyr Hedda, abbot of Peterborough and those monks with him (869). Holy Martyr Theodore, abbot of Crowland and those monks with him including SS. Askega and Swethin, Elfgete, a deacon, Sabinus, a subdeacon, Egdred and Ulric, and Grimkeld and Agamund (869).
04-10||||||||||Holy martyrs Terence, Pompeius, Africanus, Maximus, Zeno, Alexander, Theodore, Macarius, and 33 others, beheaded at Carthage (3rd C). New hieromartyr Gregory V, patriarch of Constantinople (1821). The holy nun-martyrs of the Kvabtakhevi Convent, Georgia, who suffered during the invasion of Tamerlane (c.1400). New martyr Demas of Smyrna (1763). Holy Father Theona, archbishop of Thessolonica.|Monk-martyrs Beocca and Hethor at Chertsey, martyred by the Danes (869).
04-11||||||||||Hieromartyr Antipas, bishop of Pergamon, disciple of St. John the Theologian (92). St. Pharmuthius the Anchorite (5th C). St. Callinicus of Cernica, bishop of Rimnicului in Romania (1868).|St. Machai, disciple of St. Patrick (5th C). St. Maedhog, abbot of Clonmore (6th C). St. Guthlac, Hermit and Wonderworker of Crowland (714).
04-12||||||||||St. Basil the Confessor, bishop of Parium (8th C). Mother Anthousa the Righteous of Constantinople (801). Venerable Acacius the Younger of Kafsokalyvia Skete (1730).|St. Wigbert, Monk and Missionary (690).
04-13||||||||||St. Martin the Confessor, pope of Rome (655). Hieromartyr Artemon, presbyter, of Laodicea in Syria (303). Holy martyr Zoilus of Rome (4th C). Holy martyr Eleutherius of Persia (4th C).|St. Guinoc, Scottish bishop (c.838).
04-14||||||||||Holy Apostles of the Seventy: Aristarchus, Pudens and Trophimus (c.67). Holy Martyr Ardalion the Actor, who suffered under Maximian (3rd C). Holy Martyr Thomais of Alexandria (5th C). Monk-martyr Christopher of Mar Sabbas (797). New martyr Demetrius of the Peloponnesus, who suffered at Tripoli (1803).|St. Tassach, 1st bishop of Raholp and disciple of St. Patrick (c.497).
04-15||||||||||Holy martyr Crescens of Myra (3rd C). Hieromartyr Leonidas, bishop of Athens (250). New martyr Michael of Smyrna. The nine monk-martyrs of Corinth.|St. Ruadhan, hermit and abbot of Lothra (584). St. Mundus, abbot in Argyle (c.962).
04-16||||||||||Virgin-Martyrs Agape, Irene and Chionia, in Illyria (304). Holy martyrs Leonidas, Chariessa, Nice, Galina, Callista, Nunechia, Basilissa, Theodora, and Irene, of Corinth (258). New martyr Michael Burliotes of Smyrna (1772). Monk-martyr Christopher of Dionysiou, Mt. Athos, who suffered at Adrianople (1818). Hieromartyr Nikita of St. Anne Skete on Athos. St. Theodora-Bassa, princess of Novgorod (1378).|St. Padarn, Missionary and Wonderworker, founder of Llanbadarn Fawr (550). St. Elias of Cologne (1042).
04-17||||||||||Hieromartyr Simeon, bishop in Persia, and those with him (344). Repose of St. Macarius of Corinth (1805). St. Agapitus, pope of Rome (536). St. Zosimas, abbot of Solovki (1478). Uncovering the relics of St. Alexander, abbot of Svir (1641). Holy martyr Adrian of Corinth (251).|Hieromartyr Donnan of Eigg and fifty-two monks with him (c.616).
04-18||||||||||St. John the Righteous, disciple of St. Gregory of Decapolis (9th C). St. Euthymius the Enlightener of Karelia (1435), and SS Anthony and Felix of St. Nicholas monastery in Karelia. St. Cosmas, bishop of Chalcedon, and his fellow-ascetic St. Auxentius (820). New martyr John the New of Epirus (1526).|St. Laserian of Innismurray and Arran (639). St. Deicola, abbot of Bosham (7th C). St. Cogitosus of Kildare (8th C). SS. Bitheus and Genocus (6th C).
04-19||||||||||Hieromartyr Paphnutios of Jerusalem. Hieromartyr Theodore of Perge in Pamphylia, his mother Philippa, and Martyrs Dioscorus, Socrates, and Dionysius (2nd C). St. Tryphon, patriarch of Constantinople (933). New martyr Agathangelus of Esphigmenou Monastery, Mt. Athos (1819). Venerable Symeon the Barefoot of Philotheou Monastery, Mt. Athos. Venerable John of the Old Lavra in Palestine (8th C). St. George the Confessor, bishop of Antioch in Pisidia (820).|Hieromartyr Alphege, 29th archbishop of Canterbury (1012).
04-20||||||||||St. Theodore Trichinas ("the Hairshirt Wearer"), hermit (400). Apostle Zacchaeus, bishop of Caesarea (1st C). Hieromartyr Anastasius II, patriarch of Antioch (610). SS Athanasius (1380) and Ioasaph (1423) of Meteora, abbots. SS Gregory (593) and Anastasius the Sinaite (599), patriarchs of Antioch.|St. Caedwalla, King of Wessex (689).
04-21||||||||||Hieromartyr Januarius, bishop of Benevento, and his companions at Pozzuoli (305). St. Maximian, patriarch of Constantinople (434). Hieromartyr Theodore of Pergamum in Pamphylia, his mother Philippa, and Martyrs Dioscorus, Socrates, and Dionysius (2nd C).|St. Beuno, abbot of Clynnog Fawr (c.640). St. Maelruba of Applecross (722). St. Eingan (Eneon), Hermit of Llyn, Bangor.
04-22||||||||||Apostles Nathaniel, Luke, and Clement (1st C). St. Theodore the Sykeote, bishop of Anastasiopolis (613). St. Vitalis, monk of Gaza (7th C). Translation of the relics of St. Vsevolod (in Holy Baptism Gabriel), prince of Pskov (1138). Holy martyr Epipodius of Lyons (178). Holy martyr Nearchos.|
04-23|Holy Glorious Great Martyr, Trophybearer and Wonderworker George (303)|3|Acts 12:1-11|John 15:17-16:2|1||1|1||Holy martyr Alexandra the Empress, wife of Diocletian (303). Holy Martyrs Glycerius, Athanasius the Magician, Valerius, Donatus, and Therinus at Nicomedia (303). New martyr George of Ptolomais (1752). New martyr Lazarus of Bulgaria who suffered at Pergamus (1802).|St. Ibar of Leinster (5th C).
04-24||||||||||Holy Martyr Sabbas Stratelates ("the General") of Rome, and 70 soldiers with him (272). St. Elizabeth the Wonderworker of Constantinople (540). Holy martyr Alexander of Lyons (177). St. Thomas the Fool-for-Christ, of Syria (550). New martyr Luke the tailor of Mytilene (1564). New martyr Doukas of Mitylene (1752). New martyr Nicholas of Magnesia (1795). St. Elias (Iorest) (1678) and St. Sava (Brancovici) (1683), metropolitans of Ardeal, confessors against the Calvinists.|St. Mellitus, 3rd archbishop of Canterbury (624). St. Egbert of Lindisfarne (729). St. Dyfnan, son of King Brychan. St. Ivo, hermit of Huntingdonshire (1001).
04-25|Holy Apostle and Evangelist Mark (1st C)|4|1 Peter 5:6-14|Luke 10:16-21|1||1|||St. Macedonius, patriarch of Constantinople (516). New martyrs Emmanuel, Theodore, Gregory, Michael and the other Gregory at Macre of Alexandropoulos.|St. Macaille, bishop of Croghan (489). St. Mella, abbess of Doire-Melle (c.780). St. Keby of Cornwall (4th C).
04-26||||||||||Hieromartyr Basil, bishop of Amasea (c.322). Righteous virgin Glaphyra (322). St. Stephen, bishop of Perm (1396). St. George of Cyprus (1091). St. Joannicius of Devich in Serbia (13th C).|St. Trudpert of Muenstethal (644).
04-27||||||||||Hieromartyr Simeon, the kinsman of the Lord (107). St. Eulogius the Hospitable, of Constantinople (6th C). St. Stephen, abbot of the Kievan Caves and bishop of Vladimir in Volhynia (1094). Burning of the relics of St. Sava I of Serbia by the Turks (1595).|St. Asic, bishop of Elphin (490). Holy martyr Newlyna of Cornwall, (5th C). St. Enoder (Cynider) (6th C). St. Winewald, abbot of Beverley (751).
04-28||||||||||Nine Martyrs of Cyzicus: Theognes, Rufus, Antipater, Theostichus, Artemas, Magnus, Theodotus, Thaumasius, and Philemon (3rd C). St. Memnon the Wonderworker of Corfu. Holy martyr John of Romania.|St. Cronan, abbot of Roscrea (7th C). St. Gerard the Pilgrim (639). SS. Probe and Germaine (4th C).
04-29||||||||||Apostles Jason and Sosipater of the Seventy, the Virgin Cercyra, and those with them, at Corfu (1st C). St. John, metropolitan of Thebes, the New Merciful One (12th C). Holy new martyr Theodore of Byzantium, who died at Mytilene (1784). St. Basil, bishop of Ostrog in Montenegro (16th C). New Martyr Nectarius of Optina (1928).|St. Dictinus the Swineherd, of Ulster (5th C). St. Endellion, Virgin recluse in Cornwall (6th C). St. Fiachan of Munster (7th C). St. Senan, hermit of North Wales (7th C). St. Swithbert the Younger, bishop and missionary (807). St. Wilfrid the Younger, archbishop of York (744).
04-30|Holy Apostle James the son of Zebedee, brother of Saint John the Theologian (44)|4|Acts 12:1-11|Luke 9:1-6|||1|||New Martyr Argyri at Constantinople (1725). St. Clement the Hymnographer, abbot of the Studion (9th C). St. Donatus, bishop of Euroea in Epirus (c.387). St. Ignatii Brianchaninov (1867).|St. Erconwald, bishop of London (c.693). St. Cynwl, hermit (6th C). St. Forannan (982).
05-01||||||||||Righteous Prophet Jeremiah (7th C. BC). Blessed Tamara, Queen of Georgia (13th C.). Venerable Nicephorus of Chios (1821). New Martyrs Euthymius (1814), Ignatius (1814), and Acacius (1816), of Mt Athos, Hieromartyr Macarius, metropolitan of Kiev (1497). Venerable Paphnutius, abbot of Borovsk (1477).|St. Brioc (510). St. Asaph, bishop of Llanelwy (7th C). St. Ceallach, bishop of Killala (6th C). St. Buriana (Beryan) (6th C).
05-02|Translation of the relics of Saint Athanasius the Great, Patriarch of Alexandria (373)|4|Hebrews 13:7-16|Matthew 5:14-19|1||1|||Holy Martyrs Hesperus, Zoe, and their sons Cyriacus and Theodulus, at Attalia (2nd C). Translation of the relics of the Holy Passionbearers Boris and Gleb (in Holy Baptism, Roman and David, 1072 and 1115). St. Boris (in Holy Baptism, Michael), Prince of Bulgaria (907). St. Athanasius of Lubensk, patriarch of Constantinople (1656).|St. Neachtain (5th C). Hieromartyr St. Germanus (460). St. Gluvias, brother of St. Cadoc (6th C). St. Ultan, missionary in East Anglia (686).
05-03||||||||||Holy Martyrs Timothy the reader and his wife Maura of Antinoë in Egypt (c.286). St. Peter the Wonderworker, bishop of Argolis (10th C). Great-martyr Xenia the Wonderworker of Peloponnesus. St. Theodosius, abbot of the Kievan Caves monastery and founder of Cœnobitic Monasticism in Russia (1074). New Martyr Ahmet the Calligrapher of Constantinople (16th C).|St. Conleth the bishop (519). St. Scannal, missionary (563). St. Aldwyn, abbot of Partney (8th C).
05-04||||||||||Virgin-Martyr Pelagia of Tarsus in Asia Minor (c.290). St. Hilarion the Wonderworker of the desert. St. Athanasius, bishop of Corinth (11th C). Hieromartyr Silvanus, bishop of Gaza (311). Venerable Nicephorus the Solitary of Mt. Athos, the spiritual father of St. Gregory Palamas (1340). St. Florian, Enlightener of Austria & Poland (304).|St. Ethelred (Ailred), King of Mercia and monk (716). St. Conleth, Spiritual Father to St. Bridget of Kildare (c.519).
05-05||||||||||Great Martyr Irene of Thessalonica (2nd C). Holy Martyrs Neophytus, Gaius, and Monk-martyr Gaianus. St. Euthymios, the Wonderworker, bishop of Maditos in Thrace (11th C). St. Hilary of Arles (449).|St. Hydroc of Cornwall (5th C). St. Echa of Crayke, hermit (767).
05-06||||||||||Righteous Job the Long-suffering (c.1500 BC). St. Job, Wonderworker of Pochaev (1651). Venerable Seraphim the Struggler, of Mt Domvu. Translation of the relics (1238) of St. Sava I of Serbia. St. Micah, disciple of St. Sergius of Radonezh (1385).|St. Edbert, bishop of Lindisfarne (698).
05-07||||||||||Commemoration of the Appearance of the Sign of the Precious Cross over Jerusalem in 351. Holy Martyr Acacius the Centurion at Byzantium (303). Repose of St. Nil Sorsky (1508). Uncovering of the relics (1815) of St. Nilus the Myrrh-streaming of Lavra, Mt. Athos (1651). New Monk-Martyr Pachomius of Mt. Athos (1730). St. Alexis Toth, Confessor and Defender of Orthodoxy in America (1909).|St. John of Beverley, bishop of York (721).
05-08|Holy Apostle and Evangelist John the Theologian (117)|3|1 John 1:1-7|John 19:25-27,21:24-25|1||1|1||Venerable Arsenius the Great of Scetis (449). SS Arsenius the Lover of Labour (14th C) and Pœmen the Ascetic (12th C) of the Kievan Caves.|St. Gibrian the Hermit (515). St. Odrian, bishop of Waterford (5th C).
05-09||||||||||Righteous Prophet Isaiah (8th C. BC). Holy Martyr Christopher of Lycia, and with him Martyrs Callinica and Aquilina (c.250). Translation of the relics of St. Nicholas the Wonderworker from Myra to Bari (1087). Monk-martyr Nicholas who lived in Vuneni, of Larissa in Thessaly (1400). Holy Martyr Epimachus of Pelusium, who suffered at Alexandria (250). St. Shio Mgvime, monk, of Georgia (6th C).|St. Gorfor, patron of Llanover. St. Sanctan, bishop of Kill-da-Les and Kill-na-Sanctan (6th C).
05-10|Holy Apostle Simeon Zelotes (the Zealot) (1st C)|4|1 Corinthians 4:9-16|Luke 6:12-19|||1|||Venerable Laurence, monk, of Egypt (6th C). Holy Martyr Hesychius of Antioch (4th C). Blessed Isidora the Fool, of Tabennesi in Egypt (365). Blessed Thaïs of Egypt (5th C).|St. Comgall, abbot of Bangor, "Father of Monks" (c.601). St. Conleth, monk and hermit (520). St. Cathal, bishop of Taranto (7th C).
05-11||||||||||Holy Equal-to-the-Apostles Cyril (869) and Methodius (885), First Teachers of the Slavs. Commemoration of the Founding of Constantinople (325). Hieromartyr Mocius of Amphipolis in Macedonia (295). New Martyr Olympia, abbess of Mitylene (1235). New Martyrs Dioscorus and Argyrus of Thessalonica (1808). Hieromartyr Joseph, metropolitan of Astrakan (1672).|Holy Martyr & Hermit Fremund of Offchurch (866). St. Tudy, Breton missionary to Cornwall (5th C).
05-12||||||||||St. Epiphanius, bishop of Constantia in Cyprus (403). St. Germanus, patriarch of Constantinople (740). St. Theodore the Righteous of Cythera. New Martyr John of Wallachia (1662). Glorification (1913) of Hieromartyr Hermogenes, patriarch of Moscow and All Russia (1613)|St. Æthelheard, 14th archbishop of Canterbury (805). St. Diomna the Teacher (5th C).
05-13||||||||||Virgin-Martyr Glyceria at Heraclea, and with her, Martyr Laodicius, Keeper of the Prison (c.177). St. Sergius the Confessor of Constantinople (9th C). St. John the Georgian (988) founder of Iveron Monastery, and his fellow saints of Mt. Athos. Holy Martyr Alexander of Rome (298). St. George the Confessor of Constantinople, with his wife and children (c.842). St. Servatius, defender against Arianism (384). Commemoration of the Monks of Iveron Monastery, martyred by the Latins in the 13th Century. Hieromartyr Alexander of Tiberias.|St. Mael, the Hermit of Bardsey (6th C).
05-14||||||||||Holy Martyr Isidore of Chios (251). St. Nicetas (Nikita), bishop of Novgorod and Recluse of the Kievan Caves (1108). St. Leontius, patriarch of Jerusalem (1175). St. Serapion the Sindonite, monk, of Egypt (542). New Martyrs John of Bulgaria and Mark of Crete, at Smyrna (1643). St. Isidore, Fool-for-Christ, Wonderworker of Rostov (1474).|St. Dyfan, martyr in Wales (2nd C). St. Carthage (Carthach Mochuda) the Younger, abbot of Rathin and Lismore (639).
05-15||||||||||St. Pachomius the Great, Founder of Cœnobitic Monasticism (346). St. Achilles, bishop of Larissa (330). St. Barbarus the Myrrh-streaming of Corfu (9th C). St. Andrew the Hermit and Wonderworker. St. Isaiah, bishop and wonderworker of Rostov (1090). The slain Crown Prince Dimitry of Uglich and Moscow (1591).|St. Dymphna, martyr of Gheel, near Antwerp (7th C). St. Colman MacValaighse, abbot of Oughaval (6th C). St. Bercthun, abbot of Beverley (733).
05-16||||||||||St. Theodore the Sanctified, disciple of St. Pachomius the Great (368). Holy Martyr Peter of Blachernæ. St. Alexander, archbishop of Jerusalem (250). New Martyr Nicholas of Metsovo, whose relics are at Meteora (1617). Monk-martyrs of the community of St. Sava the Sanctified (614). St. Nicholas Mystikos, patriarch of Constantinople (930). Translation of the relics (1545) of Venerable Ephraim, abbot of Perekop (1492).|St. Brendan the Voyager, abbot of Clonfert (c.575). St. Carantoc the Wonderworker (430). St. Carantoc, abbot of Llangranog (6th C).
05-17||||||||||Apostle Andronicus of the Seventy and his fellow labourer, Junia the Martyr (1st C). SS Nectarius (1550) and Theophanes (1544) of Meteora. St. Euphrosyne (Princess Eudoxia) of Moscow (1407). St. Athanasius the New, Wonderworker of Christianopolis (18th C).|St. Madern, hermit in Cornwall (545). St. Cathan, bishop of Bute (6th C). St. Mailduf, abbot of Malmesbury (673).
05-18||||||||||Holy Martyrs Peter, Dionysius, and those who suffered in Athens under Decius (250). Holy Martyr Julian. Holy Martyr Theodotus of Ancyra, and those with him who suffered under Decius (303). St. Stephen the New, patriarch of Constantinople (893). Holy Martyrs David and Tarechan of Georgia (693).|St. Elgiva, mother of St. Edgar and abbess of Shaftesbury (944). St. Feredarius, abbot of Iona (c.863).
05-19||||||||||Hieromartyr Patricius, bishop of Prusa, and his companions: presbyters Acacius, Menander, and Polyenus (2nd C). St. Memnonus the Wonderworker. Great Prince Dimitry Donskoi of Moscow (1389). Holy Martyr Acoluthus of the Thebaid (305). Holy Martyrs Theotima & Kyriake of Nicomedia (311). Venerable Cornelius, abbot of Komelsk, Vologda (1537).|St. Dunstan, 25th archbishop of Canterbury (988).
05-20||||||||||Holy Martyr Thalelæus at Ægæ in Cilicia, and his companions, Martyrs Alexander and Asterius (284). Uncovering (1431) of the relics of St. Alexis, metropolitan of Moscow and Wonderworker of All Russia (1378). St. Mark the Hermit (5th C). SS Nikostratos and Antiochos. St. Lydia of Philippisia. Venerable Nicetas, John, and Joseph, monks, of Chios (1050). St. Stephen, abbot of Piperi in Serbia (1697).|St. Ethelbert, King of East Anglia and Martyr (c.793).
05-21|Holy Equal-to-the-Apostles (Isapostalos) Emperor Constantine (337) and his mother Helena (327)|3|Acts 26:1,12-20|John 10:1-9|1||1|1||St. Constantine (1129) and his children SS Michael and Theodore, Wonderworkers of Murom. New Martyr Pachomius of Patmos (1730).|St. Barrfoin the Missionary (6th C). St. Gollen (7th C).
05-22||||||||||Hieromartyr Basiliscus, Bishop of Comana (308). New Martyrs Paul and Demetrius of Tripoli near Kalavryta (1818). St. John-Vladimir, Martyr and Ruler of Serbia (1015). New Hieromartyr Zachariah of Prusa (1802). New Monk Martyr Paul of the Great Lavra and the Russian monastery on Athos. Blessed James of Borovichi, wonderworker of Novgorod (C16th).|St. Conall, abbot of Inniscoel (7th C).
05-23||||||||||St. Michael the Confessor, bishop of Synnada (831). Holy Myrrh-Bearer Mary, Wife of Cleopas (1st C). Uncovering of the relics of St. Leontius, bishop and Wonderworker of Rostov (1164). Virgin Euphrosyne, princess of Polotsk (1173).|St. Goban Gobhnena, abbot (6th C).
05-24||||||||||St. Simeon Stylites (the Younger) of the Wonderful Mountain (596). St. Nicetas (Nikita) Stylites, Wonderworker of Pereyaslavl-Zalesski (1186). Holy Martyrs Meletius Stratelates (the General), Stephen, John, and 1,218 soldiers with women and children, all of whom suffered in Galatia (218). St. Vincent of Lerins (5th C).|
05-25|Third Finding of the Honourable Head of the Holy, Glorious Prophet, Forerunner and Baptist John (850)|3|2 Corinthians 4:6-15|Matthew 11:2-15|1||1|1||Hieromartyr Therapon, bishop of Cyprus (4th C). Holy Martyr Celestine.|St. Aldhelm, bishop of Sherborne (709). St. Dunchadh, abbot of Iona (717).
